method,prompt_index,prompt_length_group,word_count,prompt,image_path,selected_steps,selected_guidance_scale,height,width,elapsed_seconds,peak_vram_gb,is_first_prompt,clip_cosine,clip_score
fixed_10,15,30_words,30,"A vintage camera rests on a wooden desk surrounded by travel postcards, brass coins, a notebook, warm lamplight, and an open map of Europe beside a half packed canvas bag.",outputs\day2_baseline_10steps\15_a_vintage_camera_rests_on_a_wooden_desk_surrounded_by_travel_pos.png,10,4.5,512,512,0.5218760000002476,6.979499816894531,False,0.3616058826446533,36.16058826446533
fixed_10,16,30_words,30,"A small cafe corner holds leafy plants, stacked books, a blue armchair, soft afternoon light, and a steaming cup of coffee beside a handwritten menu on the narrow wooden table.",outputs\day2_baseline_10steps\16_a_small_cafe_corner_holds_leafy_plants_stacked_books_a_blue_armc.png,10,4.5,512,512,0.5300200000001496,6.979499816894531,False,0.3969273269176483,39.69273269176483
fixed_10,17,30_words,30,"A watercolor painting shows a mountain village beside a river, with stone bridges, red roofs, distant mist, pine trees, and tiny people walking home under a pale evening sky together.",outputs\day2_baseline_10steps\17_a_watercolor_painting_shows_a_mountain_village_beside_a_river_wi.png,10,4.5,512,512,0.530272800000148,6.979499816894531,False,0.31659919023513794,31.659919023513794
fixed_10,18,30_words,30,"A fantasy library rises around a spiral staircase, with floating candles, glowing books, brass ladders, velvet chairs, and a cat sleeping beneath the desk near a blue magical globe quietly.",outputs\day2_baseline_10steps\18_a_fantasy_library_rises_around_a_spiral_staircase_with_floating_.png,10,4.5,512,512,0.5229505000002064,6.979499816894531,False,0.35322073101997375,35.322073101997375
fixed_10,19,30_words,30,"A rainy city street reflects shop windows and traffic lights, while pedestrians carry umbrellas past bicycles, food stalls, neon signs, and puddles glowing orange under a dark cinematic evening sky.",outputs\day2_baseline_10steps\19_a_rainy_city_street_reflects_shop_windows_and_traffic_lights_whi.png,10,4.5,512,512,0.5234350999999151,6.979499816894531,False,0.346660852432251,34.6660852432251
fixed_10,20,30_words,30,"A wooden cabin sits in a snowy forest, smoke rising from the chimney, warm windows glowing, pine branches bending, and footprints crossing the yard toward a small frozen pond nearby.",outputs\day2_baseline_10steps\20_a_wooden_cabin_sits_in_a_snowy_forest_smoke_rising_from_the_chim.png,10,4.5,512,512,0.5187805999999,6.979499816894531,False,0.32319220900535583,32.31922090053558
fixed_10,21,50_words,50,"A small robot holds a red umbrella beside a striped cat in front of a rainy bookstore, while the window sign says SANA, puddles reflect yellow lamps, two bicycles lean nearby, and a delivery drone hovers above the narrow street as shoppers wait under awnings during a gentle evening storm.",outputs\day2_baseline_10steps\21_a_small_robot_holds_a_red_umbrella_beside_a_striped_cat_in_front.png,10,4.5,512,512,0.5254328999999416,6.979499816894531,False,0.38755208253860474,38.755208253860474
fixed_10,22,50_words,50,"A cyberpunk street market glows at midnight with crowded food stalls, neon kanji signs, rain reflections, masked shoppers, steam vents, hovering taxis, and a musician playing beside a noodle cart, while a child points at a holographic dragon above the wet plaza near a flickering red vending machine tonight outside.",outputs\day2_baseline_10steps\22_a_cyberpunk_street_market_glows_at_midnight_with_crowded_food_st.png,10,4.5,512,512,0.524137200000041,6.979499816894531,False,0.37033334374427795,37.033334374427795
fixed_10,23,50_words,50,"A medieval wizard teaches three students inside a crowded library, with glowing books floating above an oak table, candles dripping wax, a raven watching from a shelf, maps pinned to stone walls, and a silver telescope aimed at moonlight through the tall arched window behind a stack of scrolls tonight.",outputs\day2_baseline_10steps\23_a_medieval_wizard_teaches_three_students_inside_a_crowded_librar.png,10,4.5,512,512,0.5200182000003224,6.979499816894531,False,0.35493600368499756,35.493600368499756
fixed_10,24,50_words,50,"A busy spaceport spreads beneath an orange sky, where two astronauts repair a rover beside a cargo ship, engineers carry tools, fuel pipes cross the landing pad, warning lights blink, and tourists photograph distant planets from behind glass while security robots guide them toward a silver observation balcony above calmly.",outputs\day2_baseline_10steps\24_a_busy_spaceport_spreads_beneath_an_orange_sky_where_two_astrona.png,10,4.5,512,512,0.5185425999998188,6.979499816894531,False,0.3340784013271332,33.40784013271332
fixed_10,25,50_words,50,"A family picnic fills a sunny park, where a child flies a kite, a dog sleeps beneath the table, balloons drift near a fountain, grandparents pour lemonade, sandwiches sit in baskets, and clouds cast soft shadows across the grass while birds circle above a blanket covered with fresh strawberries nearby.",outputs\day2_baseline_10steps\25_a_family_picnic_fills_a_sunny_park_where_a_child_flies_a_kite_a_.png,10,4.5,512,512,0.5325017000000116,6.979499816894531,False,0.3829284608364105,38.29284608364105
fixed_10,26,50_words,50,"A steampunk workshop contains brass gears, glass tubes, a robot bird, a chalkboard that says PCAS, copper lamps, scattered blueprints, and an inventor tightening a valve while sparks fly from a half built clockwork engine beside shelves packed with lenses springs tools and polished wooden boxes under smoky golden light.",outputs\day2_baseline_10steps\26_a_steampunk_workshop_contains_brass_gears_glass_tubes_a_robot_bi.png,10,4.5,512,512,0.5076991000000817,6.979499816894531,False,0.360752671957016,36.0752671957016
fixed_10,27,50_words,50,"A seaside festival begins at dusk with lanterns, musicians, children dancing, fireworks over the water, fishing boats tied to the pier, vendors selling fruit, and a painter capturing the scene while waves shimmer under purple clouds near a wooden stage covered with flowers ribbons drums and glowing paper stars tonight.",outputs\day2_baseline_10steps\27_a_seaside_festival_begins_at_dusk_with_lanterns_musicians_childr.png,10,4.5,512,512,0.5261160000000018,6.979499816894531,False,0.38099050521850586,38.099050521850586
fixed_10,28,50_words,50,"A detective office is cluttered with case files, where a woman studies a city map, a man holds a flashlight, clues cover the wall, rain streaks the window, and a clock points toward midnight as coffee steams beside photographs marked with red thread across a dusty wooden desk quietly tonight.",outputs\day2_baseline_10steps\28_a_detective_office_is_cluttered_with_case_files_where_a_woman_st.png,10,4.5,512,512,0.5215593000002627,6.979499816894531,False,0.35930052399635315,35.930052399635315
fixed_10,29,50_words,50,"A fantasy battle unfolds in heavy rain as a dragon flies above a castle, knights defend a bridge, archers light flaming arrows, horses rear near broken shields, and lightning reveals a wizard casting blue magic while villagers watch from stone windows beside banners torn by wind over the river below.",outputs\day2_baseline_10steps\29_a_fantasy_battle_unfolds_in_heavy_rain_as_a_dragon_flies_above_a.png,10,4.5,512,512,0.5246387999995932,6.979499816894531,False,0.3705292046070099,37.05292046070099
fixed_10,30,50_words,50,"A futuristic classroom shows robots and children building a small rocket, posters spelling SANA on the wall, tablets glowing on desks, a teacher adjusting holographic equations, and tiny drones carrying tools between colorful experiment stations while sunlight enters through wide windows above plants wires gears notebooks and safety helmets neatly.",outputs\day2_baseline_10steps\30_a_futuristic_classroom_shows_robots_and_children_building_a_smal.png,10,4.5,512,512,0.5319012999998449,6.979499816894531,False,0.36168602108955383,36.16860210895538
fixed_20,1,10_words,10,red apple resting on wooden table under soft studio light,outputs\day2_baseline_20steps\01_red_apple_resting_on_wooden_table_under_soft_studio_light.png,20,4.5,512,512,2.820030900000347,6.979499816894531,True,0.3294485807418823,32.94485807418823
fixed_20,2,10_words,10,golden retriever sitting on grass beside a white garden ball,outputs\day2_baseline_20steps\02_golden_retriever_sitting_on_grass_beside_a_white_garden_ball.png,20,4.5,512,512,1.0299128000001474,6.979499816894531,False,0.3724573254585266,37.24573254585266
fixed_20,3,10_words,10,blue sports car parked on empty road at bright noon,outputs\day2_baseline_20steps\03_blue_sports_car_parked_on_empty_road_at_bright_noon.png,20,4.5,512,512,1.0113271000000168,6.979499816894531,False,0.29935193061828613,29.935193061828613
fixed_20,4,10_words,10,white ceramic mug steaming on kitchen counter near morning window,outputs\day2_baseline_20steps\04_white_ceramic_mug_steaming_on_kitchen_counter_near_morning_windo.png,20,4.5,512,512,1.0020230000000083,6.979499816894531,False,0.35949692130088806,35.949692130088806
fixed_20,5,10_words,10,sunflower standing in clear glass vase beside folded linen napkin,outputs\day2_baseline_20steps\05_sunflower_standing_in_clear_glass_vase_beside_folded_linen_napki.png,20,4.5,512,512,1.0091355999998086,6.979499816894531,False,0.3649657964706421,36.49657964706421
fixed_20,6,10_words,10,black bicycle leaning against brick wall after summer rain quietly,outputs\day2_baseline_20steps\06_black_bicycle_leaning_against_brick_wall_after_summer_rain_quiet.png,20,4.5,512,512,1.0511694000001626,6.979499816894531,False,0.3188818097114563,31.88818097114563
fixed_20,7,10_words,10,chocolate cake slice on porcelain plate with silver fork nearby,outputs\day2_baseline_20steps\07_chocolate_cake_slice_on_porcelain_plate_with_silver_fork_nearby.png,20,4.5,512,512,1.0302264000001742,6.979499816894531,False,0.3128839433193207,31.288394331932068
fixed_20,8,10_words,10,green backpack hanging from classroom chair under fluorescent lights quietly,outputs\day2_baseline_20steps\08_green_backpack_hanging_from_classroom_chair_under_fluorescent_li.png,20,4.5,512,512,0.9974779999997736,6.979499816894531,False,0.381231427192688,38.1231427192688
fixed_20,9,10_words,10,white sailboat drifting across calm lake during golden sunset alone,outputs\day2_baseline_20steps\09_white_sailboat_drifting_across_calm_lake_during_golden_sunset_al.png,20,4.5,512,512,0.9358594000000267,6.979499816894531,False,0.3444634974002838,34.44634974002838
fixed_20,10,10_words,10,red sneakers placed on concrete floor beside gym lockers neatly,outputs\day2_baseline_20steps\10_red_sneakers_placed_on_concrete_floor_beside_gym_lockers_neatly.png,20,4.5,512,512,1.103769899999861,6.979499816894531,False,0.3504387438297272,35.04387438297272
fixed_20,11,30_words,30,"A robot chef cooks pasta in a modern kitchen, steam rising from the pan, stainless tools hanging nearby, warm cinematic lighting, and a curious child watching from the doorway quietly.",outputs\day2_baseline_20steps\11_a_robot_chef_cooks_pasta_in_a_modern_kitchen_steam_rising_from_t.png,20,4.5,512,512,1.0068433999999797,6.979499816894531,False,0.39259523153305054,39.259523153305054
fixed_20,12,30_words,30,"A cozy bedroom glows with warm sunset light through a large window, with folded blankets, potted plants, framed photos, and a small desk ready for reading beside tea and pencils.",outputs\day2_baseline_20steps\12_a_cozy_bedroom_glows_with_warm_sunset_light_through_a_large_wind.png,20,4.5,512,512,1.0156314000000748,6.979499816894531,False,0.392966628074646,39.2966628074646
fixed_20,13,30_words,30,"A futuristic train station has glass walls, hovering signs, morning sunlight, travelers waiting on silver benches, and a sleek maglev train arriving beside platform seven with soft blue interior lights.",outputs\day2_baseline_20steps\13_a_futuristic_train_station_has_glass_walls_hovering_signs_mornin.png,20,4.5,512,512,0.9805181000001539,6.979499816894531,False,0.3191719055175781,31.917190551757812
fixed_20,14,30_words,30,"A young astronaut plants a flag on a colorful alien planet, while crystal rocks, purple grass, two moons, and a tiny rover fill the background under pale green evening clouds.",outputs\day2_baseline_20steps\14_a_young_astronaut_plants_a_flag_on_a_colorful_alien_planet_while.png,20,4.5,512,512,0.9717218000000685,6.979499816894531,False,0.37640994787216187,37.64099478721619
fixed_20,15,30_words,30,"A vintage camera rests on a wooden desk surrounded by travel postcards, brass coins, a notebook, warm lamplight, and an open map of Europe beside a half packed canvas bag.",outputs\day2_baseline_20steps\15_a_vintage_camera_rests_on_a_wooden_desk_surrounded_by_travel_pos.png,20,4.5,512,512,0.9929556000001867,6.979499816894531,False,0.37610936164855957,37.61093616485596
fixed_20,16,30_words,30,"A small cafe corner holds leafy plants, stacked books, a blue armchair, soft afternoon light, and a steaming cup of coffee beside a handwritten menu on the narrow wooden table.",outputs\day2_baseline_20steps\16_a_small_cafe_corner_holds_leafy_plants_stacked_books_a_blue_armc.png,20,4.5,512,512,0.9674891999998181,6.979499816894531,False,0.3859372138977051,38.59372138977051
fixed_20,17,30_words,30,"A watercolor painting shows a mountain village beside a river, with stone bridges, red roofs, distant mist, pine trees, and tiny people walking home under a pale evening sky together.",outputs\day2_baseline_20steps\17_a_watercolor_painting_shows_a_mountain_village_beside_a_river_wi.png,20,4.5,512,512,0.9847779000001537,6.979499816894531,False,0.35388925671577454,35.388925671577454
fixed_20,18,30_words,30,"A fantasy library rises around a spiral staircase, with floating candles, glowing books, brass ladders, velvet chairs, and a cat sleeping beneath the desk near a blue magical globe quietly.",outputs\day2_baseline_20steps\18_a_fantasy_library_rises_around_a_spiral_staircase_with_floating_.png,20,4.5,512,512,0.9349440000000868,6.979499816894531,False,0.3857991695404053,38.57991695404053
fixed_20,19,30_words,30,"A rainy city street reflects shop windows and traffic lights, while pedestrians carry umbrellas past bicycles, food stalls, neon signs, and puddles glowing orange under a dark cinematic evening sky.",outputs\day2_baseline_20steps\19_a_rainy_city_street_reflects_shop_windows_and_traffic_lights_whi.png,20,4.5,512,512,0.888218500000221,6.979499816894531,False,0.35823506116867065,35.823506116867065
fixed_20,20,30_words,30,"A wooden cabin sits in a snowy forest, smoke rising from the chimney, warm windows glowing, pine branches bending, and footprints crossing the yard toward a small frozen pond nearby.",outputs\day2_baseline_20steps\20_a_wooden_cabin_sits_in_a_snowy_forest_smoke_rising_from_the_chim.png,20,4.5,512,512,0.9746665000002395,6.979499816894531,False,0.32029274106025696,32.029274106025696
fixed_20,21,50_words,50,"A small robot holds a red umbrella beside a striped cat in front of a rainy bookstore, while the window sign says SANA, puddles reflect yellow lamps, two bicycles lean nearby, and a delivery drone hovers above the narrow street as shoppers wait under awnings during a gentle evening storm.",outputs\day2_baseline_20steps\21_a_small_robot_holds_a_red_umbrella_beside_a_striped_cat_in_front.png,20,4.5,512,512,1.021550500000103,6.979499816894531,False,0.394730806350708,39.4730806350708
fixed_20,22,50_words,50,"A cyberpunk street market glows at midnight with crowded food stalls, neon kanji signs, rain reflections, masked shoppers, steam vents, hovering taxis, and a musician playing beside a noodle cart, while a child points at a holographic dragon above the wet plaza near a flickering red vending machine tonight outside.",outputs\day2_baseline_20steps\22_a_cyberpunk_street_market_glows_at_midnight_with_crowded_food_st.png,20,4.5,512,512,1.0181101000002855,6.979499816894531,False,0.37343329191207886,37.343329191207886
fixed_20,23,50_words,50,"A medieval wizard teaches three students inside a crowded library, with glowing books floating above an oak table, candles dripping wax, a raven watching from a shelf, maps pinned to stone walls, and a silver telescope aimed at moonlight through the tall arched window behind a stack of scrolls tonight.",outputs\day2_baseline_20steps\23_a_medieval_wizard_teaches_three_students_inside_a_crowded_librar.png,20,4.5,512,512,1.013193400000091,6.979499816894531,False,0.34762245416641235,34.762245416641235
fixed_20,24,50_words,50,"A busy spaceport spreads beneath an orange sky, where two astronauts repair a rover beside a cargo ship, engineers carry tools, fuel pipes cross the landing pad, warning lights blink, and tourists photograph distant planets from behind glass while security robots guide them toward a silver observation balcony above calmly.",outputs\day2_baseline_20steps\24_a_busy_spaceport_spreads_beneath_an_orange_sky_where_two_astrona.png,20,4.5,512,512,0.9989329999998517,6.979499816894531,False,0.3189433515071869,31.89433515071869
fixed_20,25,50_words,50,"A family picnic fills a sunny park, where a child flies a kite, a dog sleeps beneath the table, balloons drift near a fountain, grandparents pour lemonade, sandwiches sit in baskets, and clouds cast soft shadows across the grass while birds circle above a blanket covered with fresh strawberries nearby.",outputs\day2_baseline_20steps\25_a_family_picnic_fills_a_sunny_park_where_a_child_flies_a_kite_a_.png,20,4.5,512,512,1.002614099999846,6.979499816894531,False,0.38267889618873596,38.267889618873596
fixed_20,26,50_words,50,"A steampunk workshop contains brass gears, glass tubes, a robot bird, a chalkboard that says PCAS, copper lamps, scattered blueprints, and an inventor tightening a valve while sparks fly from a half built clockwork engine beside shelves packed with lenses springs tools and polished wooden boxes under smoky golden light.",outputs\day2_baseline_20steps\26_a_steampunk_workshop_contains_brass_gears_glass_tubes_a_robot_bi.png,20,4.5,512,512,0.9627567000002273,6.979499816894531,False,0.3563351631164551,35.63351631164551
fixed_20,27,50_words,50,"A seaside festival begins at dusk with lanterns, musicians, children dancing, fireworks over the water, fishing boats tied to the pier, vendors selling fruit, and a painter capturing the scene while waves shimmer under purple clouds near a wooden stage covered with flowers ribbons drums and glowing paper stars tonight.",outputs\day2_baseline_20steps\27_a_seaside_festival_begins_at_dusk_with_lanterns_musicians_childr.png,20,4.5,512,512,1.0056004000002758,6.979499816894531,False,0.382255494594574,38.2255494594574
fixed_20,28,50_words,50,"A detective office is cluttered with case files, where a woman studies a city map, a man holds a flashlight, clues cover the wall, rain streaks the window, and a clock points toward midnight as coffee steams beside photographs marked with red thread across a dusty wooden desk quietly tonight.",outputs\day2_baseline_20steps\28_a_detective_office_is_cluttered_with_case_files_where_a_woman_st.png,20,4.5,512,512,0.9945112999998855,6.979499816894531,False,0.3457721471786499,34.57721471786499
fixed_20,29,50_words,50,"A fantasy battle unfolds in heavy rain as a dragon flies above a castle, knights defend a bridge, archers light flaming arrows, horses rear near broken shields, and lightning reveals a wizard casting blue magic while villagers watch from stone windows beside banners torn by wind over the river below.",outputs\day2_baseline_20steps\29_a_fantasy_battle_unfolds_in_heavy_rain_as_a_dragon_flies_above_a.png,20,4.5,512,512,0.9971294999995735,6.979499816894531,False,0.3719933032989502,37.19933032989502
fixed_20,30,50_words,50,"A futuristic classroom shows robots and children building a small rocket, posters spelling SANA on the wall, tablets glowing on desks, a teacher adjusting holographic equations, and tiny drones carrying tools between colorful experiment stations while sunlight enters through wide windows above plants wires gears notebooks and safety helmets neatly.",outputs\day2_baseline_20steps\30_a_futuristic_classroom_shows_robots_and_children_building_a_smal.png,20,4.5,512,512,0.9909855999999309,6.979499816894531,False,0.359869122505188,35.9869122505188
fixed_28,1,10_words,10,red apple resting on wooden table under soft studio light,outputs\day2_baseline_28steps\01_red_apple_resting_on_wooden_table_under_soft_studio_light.png,28,4.5,512,512,2.9497417999996287,6.979499816894531,True,0.32952794432640076,32.952794432640076
fixed_28,2,10_words,10,golden retriever sitting on grass beside a white garden ball,outputs\day2_baseline_28steps\02_golden_retriever_sitting_on_grass_beside_a_white_garden_ball.png,28,4.5,512,512,1.2887544999998681,6.979499816894531,False,0.3727535009384155,37.27535009384155
fixed_28,3,10_words,10,blue sports car parked on empty road at bright noon,outputs\day2_baseline_28steps\03_blue_sports_car_parked_on_empty_road_at_bright_noon.png,28,4.5,512,512,1.275701100000333,6.979499816894531,False,0.3004325330257416,30.043253302574158
fixed_28,4,10_words,10,white ceramic mug steaming on kitchen counter near morning window,outputs\day2_baseline_28steps\04_white_ceramic_mug_steaming_on_kitchen_counter_near_morning_windo.png,28,4.5,512,512,1.3217395000001488,6.979499816894531,False,0.36134323477745056,36.134323477745056
fixed_28,5,10_words,10,sunflower standing in clear glass vase beside folded linen napkin,outputs\day2_baseline_28steps\05_sunflower_standing_in_clear_glass_vase_beside_folded_linen_napki.png,28,4.5,512,512,1.2984058000001824,6.979499816894531,False,0.3665505051612854,36.65505051612854
fixed_28,6,10_words,10,black bicycle leaning against brick wall after summer rain quietly,outputs\day2_baseline_28steps\06_black_bicycle_leaning_against_brick_wall_after_summer_rain_quiet.png,28,4.5,512,512,1.2593299000000115,6.979499816894531,False,0.3210967779159546,32.10967779159546
fixed_28,7,10_words,10,chocolate cake slice on porcelain plate with silver fork nearby,outputs\day2_baseline_28steps\07_chocolate_cake_slice_on_porcelain_plate_with_silver_fork_nearby.png,28,4.5,512,512,1.2570804999995744,6.979499816894531,False,0.3156621754169464,31.56621754169464
fixed_28,8,10_words,10,green backpack hanging from classroom chair under fluorescent lights quietly,outputs\day2_baseline_28steps\08_green_backpack_hanging_from_classroom_chair_under_fluorescent_li.png,28,4.5,512,512,1.3300827000002755,6.979499816894531,False,0.3846374750137329,38.46374750137329
fixed_28,9,10_words,10,white sailboat drifting across calm lake during golden sunset alone,outputs\day2_baseline_28steps\09_white_sailboat_drifting_across_calm_lake_during_golden_sunset_al.png,28,4.5,512,512,1.3678655999997318,6.979499816894531,False,0.3431285619735718,34.31285619735718
fixed_28,10,10_words,10,red sneakers placed on concrete floor beside gym lockers neatly,outputs\day2_baseline_28steps\10_red_sneakers_placed_on_concrete_floor_beside_gym_lockers_neatly.png,28,4.5,512,512,1.3337754999997742,6.979499816894531,False,0.3492427170276642,34.92427170276642
fixed_28,11,30_words,30,"A robot chef cooks pasta in a modern kitchen, steam rising from the pan, stainless tools hanging nearby, warm cinematic lighting, and a curious child watching from the doorway quietly.",outputs\day2_baseline_28steps\11_a_robot_chef_cooks_pasta_in_a_modern_kitchen_steam_rising_from_t.png,28,4.5,512,512,1.3300459000001865,6.979499816894531,False,0.39036303758621216,39.036303758621216
fixed_28,12,30_words,30,"A cozy bedroom glows with warm sunset light through a large window, with folded blankets, potted plants, framed photos, and a small desk ready for reading beside tea and pencils.",outputs\day2_baseline_28steps\12_a_cozy_bedroom_glows_with_warm_sunset_light_through_a_large_wind.png,28,4.5,512,512,1.3867215999998734,6.979499816894531,False,0.3890652060508728,38.90652060508728
fixed_28,13,30_words,30,"A futuristic train station has glass walls, hovering signs, morning sunlight, travelers waiting on silver benches, and a sleek maglev train arriving beside platform seven with soft blue interior lights.",outputs\day2_baseline_28steps\13_a_futuristic_train_station_has_glass_walls_hovering_signs_mornin.png,28,4.5,512,512,1.3620090999997956,6.979499816894531,False,0.3214269280433655,32.14269280433655
fixed_28,14,30_words,30,"A young astronaut plants a flag on a colorful alien planet, while crystal rocks, purple grass, two moons, and a tiny rover fill the background under pale green evening clouds.",outputs\day2_baseline_28steps\14_a_young_astronaut_plants_a_flag_on_a_colorful_alien_planet_while.png,28,4.5,512,512,1.3368226000002323,6.979499816894531,False,0.376192569732666,37.6192569732666
fixed_28,15,30_words,30,"A vintage camera rests on a wooden desk surrounded by travel postcards, brass coins, a notebook, warm lamplight, and an open map of Europe beside a half packed canvas bag.",outputs\day2_baseline_28steps\15_a_vintage_camera_rests_on_a_wooden_desk_surrounded_by_travel_pos.png,28,4.5,512,512,1.3495473999996648,6.979499816894531,False,0.3769906759262085,37.69906759262085
fixed_28,16,30_words,30,"A small cafe corner holds leafy plants, stacked books, a blue armchair, soft afternoon light, and a steaming cup of coffee beside a handwritten menu on the narrow wooden table.",outputs\day2_baseline_28steps\16_a_small_cafe_corner_holds_leafy_plants_stacked_books_a_blue_armc.png,28,4.5,512,512,1.3337649000000056,6.979499816894531,False,0.39124080538749695,39.124080538749695
fixed_28,17,30_words,30,"A watercolor painting shows a mountain village beside a river, with stone bridges, red roofs, distant mist, pine trees, and tiny people walking home under a pale evening sky together.",outputs\day2_baseline_28steps\17_a_watercolor_painting_shows_a_mountain_village_beside_a_river_wi.png,28,4.5,512,512,1.295589899999868,6.979499816894531,False,0.36017200350761414,36.017200350761414
fixed_28,18,30_words,30,"A fantasy library rises around a spiral staircase, with floating candles, glowing books, brass ladders, velvet chairs, and a cat sleeping beneath the desk near a blue magical globe quietly.",outputs\day2_baseline_28steps\18_a_fantasy_library_rises_around_a_spiral_staircase_with_floating_.png,28,4.5,512,512,1.3580861999998888,6.979499816894531,False,0.38205164670944214,38.205164670944214
fixed_28,19,30_words,30,"A rainy city street reflects shop windows and traffic lights, while pedestrians carry umbrellas past bicycles, food stalls, neon signs, and puddles glowing orange under a dark cinematic evening sky.",outputs\day2_baseline_28steps\19_a_rainy_city_street_reflects_shop_windows_and_traffic_lights_whi.png,28,4.5,512,512,1.4618679999998676,6.979499816894531,False,0.35832643508911133,35.83264350891113
fixed_28,20,30_words,30,"A wooden cabin sits in a snowy forest, smoke rising from the chimney, warm windows glowing, pine branches bending, and footprints crossing the yard toward a small frozen pond nearby.",outputs\day2_baseline_28steps\20_a_wooden_cabin_sits_in_a_snowy_forest_smoke_rising_from_the_chim.png,28,4.5,512,512,1.4340127000000393,6.979499816894531,False,0.32078817486763,32.078817486763
